time_ms,ref_speed,actual_speed,pwm_value
1266,50.00,45.71,171.43
1277,50.00,48.57,57.14
1288,50.00,45.71,171.43
1298,50.00,45.71,171.43
1309,50.00,45.71,171.43
1321,50.00,45.71,171.43
1333,50.00,48.57,57.14
1343,50.00,45.71,171.43
1354,50.00,45.71,171.43
1365,50.00,45.71,171.43
1377,50.00,48.57,57.14
1387,50.00,45.71,171.43
1398,50.00,45.71,171.43
1410,50.00,45.71,171.43
1421,50.00,45.71,171.43
1433,50.00,48.57,57.14
1444,50.00,45.71,171.43
1454,50.00,45.71,171.43
1465,50.00,45.71,171.43
1476,50.00,48.57,57.14
1488,50.00,45.71,171.43
1498,50.00,48.57,57.14
1509,50.00,45.71,171.43
1522,50.00,45.71,171.43
1533,50.00,45.71,171.43
1543,50.00,48.57,57.14
1555,50.00,45.71,171.43
1565,50.00,48.57,57.14
1577,50.00,45.71,171.43
1588,50.00,45.71,171.43
1599,50.00,45.71,171.43
1609,50.00,45.71,171.43
1622,50.00,45.71,171.43
1632,50.00,48.57,57.14
1643,50.00,45.71,171.43
1655,50.00,45.71,171.43
1665,50.00,45.71,171.43
1676,50.00,48.57,57.14
1687,50.00,45.71,171.43
1698,50.00,48.57,57.14
1709,50.00,45.71,171.43
1722,50.00,45.71,171.43
1732,50.00,48.57,57.14
1743,50.00,45.71,171.43
1754,50.00,45.71,171.43
1765,50.00,45.71,171.43
1777,50.00,48.57,57.14
1787,50.00,45.71,171.43
1798,50.00,48.57,57.14
1810,50.00,45.71,171.43
1821,50.00,45.71,171.43
1832,50.00,45.71,171.43
1843,50.00,48.57,57.14
1854,50.00,45.71,171.43
1865,50.00,48.57,57.14
1877,50.00,45.71,171.43
1888,50.00,45.71,171.43
1899,50.00,45.71,171.43
1910,50.00,45.71,171.43
1921,50.00,45.71,171.43
1933,50.00,48.57,57.14
1944,50.00,45.71,171.43
1955,50.00,45.71,171.43
1965,50.00,48.57,57.14
1976,50.00,45.71,171.43
1987,50.00,45.71,171.43
1999,50.00,45.71,171.43
2010,50.00,45.71,171.43
2022,50.00,45.71,171.43
2032,50.00,48.57,57.14
2043,50.00,45.71,171.43
2054,50.00,45.71,171.43
2066,50.00,48.57,57.14
2077,50.00,45.71,171.43
2088,50.00,45.71,171.43
2098,50.00,45.71,171.43
2109,50.00,45.71,171.43
2122,50.00,45.71,171.43
2132,50.00,48.57,57.14
2143,50.00,45.71,171.43
2154,50.00,45.71,171.43
2165,50.00,48.57,57.14
2176,50.00,45.71,171.43
2187,50.00,45.71,171.43
2199,50.00,45.71,171.43
2210,50.00,45.71,171.43
2221,50.00,45.71,171.43
2232,50.00,48.57,57.14
2243,50.00,45.71,171.43
2254,50.00,45.71,171.43
2266,50.00,48.57,57.14
2276,50.00,45.71,171.43
2287,50.00,45.71,171.43
2298,50.00,48.57,57.14
2310,50.00,45.71,171.43
2322,50.00,45.71,171.43
2333,50.00,48.57,57.14
2344,50.00,45.71,171.43
2354,50.00,45.71,171.43
2365,50.00,48.57,57.14
2376,50.00,45.71,171.43
2388,50.00,45.71,171.43
2398,50.00,45.71,171.43
2409,50.00,45.71,171.43
2421,50.00,48.57,57.14
2432,50.00,45.71,171.43
2443,50.00,45.71,171.43
2454,50.00,45.71,171.43
2466,50.00,48.57,57.14
2476,50.00,45.71,171.43
2487,50.00,45.71,171.43
2498,50.00,45.71,171.43
2510,50.00,45.71,171.43
2522,50.00,45.71,171.43
2533,50.00,48.57,57.14
2544,50.00,45.71,171.43
2554,50.00,45.71,171.43
2566,50.00,48.57,57.14
2577,50.00,45.71,171.43
2587,50.00,45.71,171.43
2598,50.00,48.57,57.14
2609,50.00,45.71,171.43
2621,50.00,45.71,171.43
2633,50.00,48.57,57.14
2643,50.00,45.71,171.43
2654,50.00,45.71,171.43
2665,50.00,48.57,57.14
2676,50.00,45.71,171.43
2687,50.00,45.71,171.43
2698,50.00,48.57,57.14
2709,50.00,45.71,171.43
2721,50.00,48.57,57.14
2732,50.00,45.71,171.43
2743,50.00,45.71,171.43
2754,50.00,45.71,171.43
2765,50.00,48.57,57.14
2777,50.00,45.71,171.43
2787,50.00,45.71,171.43
2798,50.00,48.57,57.14
2810,50.00,45.71,171.43
2822,50.00,48.57,57.14
2833,50.00,45.71,171.43
2844,50.00,45.71,171.43
2854,50.00,45.71,171.43
2865,50.00,48.57,57.14
2876,50.00,45.71,171.43
2887,50.00,48.57,57.14
2898,50.00,45.71,171.43
2909,50.00,45.71,171.43
2921,50.00,48.57,57.14
2932,50.00,45.71,171.43
2944,50.00,45.71,171.43
2955,50.00,48.57,57.14
2965,50.00,45.71,171.43
2976,50.00,45.71,171.43
2987,50.00,45.71,171.43
2999,50.00,48.57,57.14
3009,50.00,48.57,57.14
3020,50.00,45.71,171.43
3032,50.00,45.71,171.43
3042,50.00,45.71,171.43
3054,50.00,48.57,57.14
3064,50.00,45.71,171.43
3075,50.00,45.71,171.43
3087,50.00,48.57,57.14
3097,50.00,45.71,171.43
3109,50.00,45.71,171.43
3120,50.00,48.57,57.14
3132,50.00,45.71,171.43
3142,50.00,48.57,57.14
3154,50.00,45.71,171.43
3164,50.00,45.71,171.43
3176,50.00,45.71,171.43
3186,50.00,48.57,57.14
3198,50.00,45.71,171.43
3208,50.00,45.71,171.43
3219,50.00,45.71,171.43
3232,50.00,45.71,171.43
3242,50.00,45.71,171.43
3253,50.00,48.57,57.14
3265,50.00,45.71,171.43
3276,50.00,48.57,57.14
3286,50.00,45.71,171.43
3298,50.00,45.71,171.43
3308,50.00,45.71,171.43
3320,50.00,45.71,171.43
3332,50.00,45.71,171.43
3342,50.00,48.57,57.14
3353,50.00,45.71,171.43
3365,50.00,45.71,171.43
3375,50.00,45.71,171.43
3386,50.00,48.57,57.14
3397,50.00,45.71,171.43
3408,50.00,48.57,57.14
3420,50.00,45.71,171.43
3432,50.00,45.71,171.43
3442,50.00,48.57,57.14
3453,50.00,45.71,171.43
3464,50.00,45.71,171.43
3475,50.00,48.57,57.14
3486,50.00,45.71,171.43
3498,50.00,45.71,171.43
3509,50.00,48.57,57.14
3520,50.00,45.71,171.43
3531,50.00,45.71,171.43
3542,50.00,48.57,57.14
3553,50.00,45.71,171.43
3564,50.00,45.71,171.43
3575,50.00,48.57,57.14
3586,50.00,45.71,171.43
3597,50.00,45.71,171.43
3608,50.00,48.57,57.14
3619,50.00,45.71,171.43
3631,50.00,48.57,57.14
3642,50.00,45.71,171.43
3654,50.00,45.71,171.43
3665,50.00,45.71,171.43
3675,50.00,48.57,57.14
3687,50.00,45.71,171.43
3697,50.00,48.57,57.14
3708,50.00,45.71,171.43
3720,50.00,45.71,171.43
3731,50.00,45.71,171.43
3743,50.00,48.57,57.14
3753,50.00,45.71,171.43
3764,50.00,48.57,57.14
3776,50.00,45.71,171.43
3786,50.00,45.71,171.43
3797,50.00,45.71,171.43
3808,50.00,48.57,57.14
3820,50.00,45.71,171.43
3831,50.00,48.57,57.14
3843,50.00,45.71,171.43
3854,50.00,45.71,171.43
3864,50.00,48.57,57.14
3876,50.00,45.71,171.43
3887,50.00,45.71,171.43
3897,50.00,45.71,171.43
3909,50.00,48.57,57.14
3920,50.00,48.57,57.14
3930,50.00,45.71,171.43
3941,50.00,45.71,171.43
3953,50.00,45.71,171.43
3963,50.00,48.57,57.14
3975,50.00,45.71,171.43
3985,50.00,45.71,171.43
3996,50.00,45.71,171.43
4007,50.00,48.57,57.14
4019,50.00,45.71,171.43
4029,50.00,45.71,171.43
4042,50.00,45.71,171.43
4053,50.00,45.71,171.43
4063,50.00,48.57,57.14
4074,50.00,45.71,171.43
4085,50.00,45.71,171.43
4097,50.00,48.57,57.14
4107,50.00,45.71,171.43
4119,50.00,45.71,171.43
4130,50.00,48.57,57.14
4141,50.00,45.71,171.43
4152,50.00,48.57,57.14
4163,50.00,45.71,171.43
4174,50.00,45.71,171.43
4185,50.00,45.71,171.43
4196,50.00,48.57,57.14
4208,50.00,45.71,171.43
4219,50.00,45.71,171.43
4229,50.00,45.71,171.43
4241,50.00,45.71,171.43
4252,50.00,45.71,171.43
4264,50.00,48.57,57.14
4275,50.00,45.71,171.43
4285,50.00,45.71,171.43
4296,50.00,48.57,57.14
4308,50.00,45.71,171.43
4319,50.00,45.71,171.43
4330,50.00,48.57,57.14
4341,50.00,45.71,171.43
4352,50.00,45.71,171.43
4363,50.00,48.57,57.14
4374,50.00,45.71,171.43
4386,50.00,45.71,171.43
4396,50.00,48.57,57.14
4407,50.00,45.71,171.43
4418,50.00,45.71,171.43
4429,50.00,48.57,57.14
4441,50.00,45.71,171.43
4452,50.00,45.71,171.43
4462,50.00,48.57,57.14
4473,50.00,45.71,171.43
4485,50.00,45.71,171.43
4496,50.00,45.71,171.43
4507,50.00,48.57,57.14
4517,50.00,45.71,171.43
4529,50.00,48.57,57.14
4539,50.00,45.71,171.43
4551,50.00,45.71,171.43
4562,50.00,45.71,171.43
4573,50.00,48.57,57.14
4584,50.00,45.71,171.43
4595,50.00,48.57,57.14
4607,50.00,45.71,171.43
4618,50.00,45.71,171.43
4628,50.00,45.71,171.43
4640,50.00,48.57,57.14
4651,50.00,45.71,171.43
4662,50.00,48.57,57.14
4673,50.00,45.71,171.43
4685,50.00,45.71,171.43
4696,50.00,45.71,171.43
4706,50.00,48.57,57.14
4717,50.00,45.71,171.43
4729,50.00,45.71,171.43
4740,50.00,48.57,57.14
4751,50.00,45.71,171.43
4762,50.00,48.57,57.14
4773,50.00,45.71,171.43
4784,50.00,45.71,171.43
4796,50.00,45.71,171.43
4806,50.00,45.71,171.43
4818,50.00,48.57,57.14
4829,50.00,45.71,171.43
4839,50.00,45.71,171.43
4852,50.00,45.71,171.43
4862,50.00,45.71,171.43
4873,50.00,48.57,57.14
4885,50.00,45.71,171.43
4895,50.00,45.71,171.43
4906,50.00,45.71,171.43
4917,50.00,48.57,57.14
4928,50.00,45.71,171.43
4940,50.00,48.57,57.14
4951,50.00,45.71,171.43
4963,50.00,45.71,171.43
4974,50.00,48.57,57.14
4985,50.00,45.71,171.43
4995,50.00,45.71,171.43
5007,50.00,45.71,171.43
5018,50.00,48.57,57.14
5028,50.00,45.71,171.43
5040,50.00,48.57,57.14
5051,50.00,45.71,171.43
5062,50.00,45.71,171.43
5074,50.00,45.71,171.43
5084,50.00,48.57,57.14
5095,50.00,45.71,171.43
5106,50.00,45.71,171.43
5117,50.00,48.57,57.14
5129,50.00,45.71,171.43
5140,50.00,45.71,171.43
5151,50.00,48.57,57.14
5162,50.00,45.71,171.43
5174,50.00,45.71,171.43
5185,50.00,48.57,57.14
5195,50.00,45.71,171.43
5207,50.00,45.71,171.43
5217,50.00,45.71,171.43
5228,50.00,48.57,57.14
5240,50.00,45.71,171.43
5252,50.00,48.57,57.14
5263,50.00,45.71,171.43
5274,50.00,45.71,171.43
5285,50.00,48.57,57.14
5296,50.00,45.71,171.43
5306,50.00,45.71,171.43
5318,50.00,45.71,171.43
5329,50.00,48.57,57.14
5340,50.00,45.71,171.43
5351,50.00,45.71,171.43
5362,50.00,48.57,57.14
5373,50.00,45.71,171.43
5385,50.00,48.57,57.14
5396,50.00,45.71,171.43
5406,50.00,45.71,171.43
5418,50.00,45.71,171.43
5429,50.00,45.71,171.43
5439,50.00,45.71,171.43
5451,50.00,48.57,57.14
5462,50.00,45.71,171.43
5474,50.00,45.71,171.43
5485,50.00,45.71,171.43
5495,50.00,45.71,171.43
5507,50.00,48.57,57.14
5517,50.00,45.71,171.43
5529,50.00,48.57,57.14
5540,50.00,45.71,171.43
5551,50.00,45.71,171.43
5563,50.00,48.57,57.14
5574,50.00,45.71,171.43
5584,50.00,45.71,171.43
5596,50.00,48.57,57.14
5606,50.00,45.71,171.43
5617,50.00,45.71,171.43
5628,50.00,45.71,171.43
5639,50.00,45.71,171.43
5652,50.00,45.71,171.43
5662,50.00,48.57,57.14
5674,50.00,45.71,171.43
5684,50.00,45.71,171.43
5695,50.00,45.71,171.43
5707,50.00,48.57,57.14
5718,50.00,45.71,171.43
5728,50.00,45.71,171.43
5739,50.00,45.71,171.43
5751,50.00,45.71,171.43
5763,50.00,48.57,57.14
5773,50.00,45.71,171.43
5785,50.00,45.71,171.43
5796,50.00,45.71,171.43
5806,50.00,48.57,57.14
5818,50.00,45.71,171.43
5829,50.00,45.71,171.43
5840,50.00,45.71,171.43
5851,50.00,45.71,171.43
5863,50.00,45.71,171.43
5873,50.00,48.57,57.14
5884,50.00,45.71,171.43
5895,50.00,45.71,171.43
5906,50.00,48.57,57.14
5917,50.00,45.71,171.43
5928,50.00,45.71,171.43
5940,50.00,48.57,57.14
5951,50.00,45.71,171.43
5963,50.00,45.71,171.43
5974,50.00,48.57,57.14
5984,50.00,45.71,171.43
5996,50.00,45.71,171.43
6006,50.00,48.57,57.14
6017,50.00,45.71,171.43
6028,50.00,45.71,171.43
6040,50.00,48.57,57.14
6051,50.00,45.71,171.43
6062,50.00,45.71,171.43
6074,50.00,45.71,171.43
6084,50.00,48.57,57.14
6095,50.00,45.71,171.43
6106,50.00,48.57,57.14
6117,50.00,45.71,171.43
6129,50.00,45.71,171.43
6141,50.00,45.71,171.43
6152,50.00,48.57,57.14
6162,50.00,45.71,171.43
6173,50.00,48.57,57.14
6184,50.00,45.71,171.43
6195,50.00,45.71,171.43
6207,50.00,45.71,171.43
6217,50.00,48.57,57.14
6229,50.00,45.71,171.43
6241,50.00,45.71,171.43
6252,50.00,48.57,57.14
6262,50.00,45.71,171.43
6274,50.00,45.71,171.43
6284,50.00,48.57,57.14
6295,50.00,45.71,171.43
6306,50.00,45.71,171.43
6317,50.00,48.57,57.14
6329,50.00,45.71,171.43
6341,50.00,45.71,171.43
6351,50.00,48.57,57.14
6362,50.00,45.71,171.43
6373,50.00,45.71,171.43
6385,50.00,48.57,57.14
6395,50.00,45.71,171.43
6406,50.00,45.71,171.43
6417,50.00,48.57,57.14
6429,50.00,45.71,171.43
6440,50.00,45.71,171.43
6451,50.00,48.57,57.14
6463,50.00,45.71,171.43
6474,50.00,45.71,171.43
6484,50.00,45.71,171.43
6496,50.00,48.57,57.14
6506,50.00,45.71,171.43
6518,50.00,48.57,57.14
6528,50.00,45.71,171.43
6539,50.00,45.71,171.43
6552,50.00,45.71,171.43
6562,50.00,48.57,57.14
6573,50.00,45.71,171.43
6585,50.00,48.57,57.14
6595,50.00,45.71,171.43
6606,50.00,45.71,171.43
6617,50.00,45.71,171.43
6628,50.00,48.57,57.14
6639,50.00,45.71,171.43
6651,50.00,48.57,57.14
6662,50.00,45.71,171.43
6673,50.00,45.71,171.43
6685,50.00,45.71,171.43
6695,50.00,48.57,57.14
6707,50.00,45.71,171.43
6717,50.00,45.71,171.43
6729,50.00,48.57,57.14
6739,50.00,45.71,171.43
6752,50.00,45.71,171.43
6763,50.00,48.57,57.14
6773,50.00,45.71,171.43
6784,50.00,45.71,171.43
6796,50.00,48.57,57.14
6806,50.00,45.71,171.43
6817,50.00,45.71,171.43
6829,50.00,48.57,57.14
6839,50.00,45.71,171.43
6852,50.00,45.71,171.43
6863,50.00,48.57,57.14
6873,50.00,45.71,171.43
6884,50.00,45.71,171.43
6895,50.00,48.57,57.14
6907,50.00,45.71,171.43
6918,50.00,45.71,171.43
6928,50.00,48.57,57.14
6939,50.00,45.71,171.43
6951,50.00,45.71,171.43
6963,50.00,48.57,57.14
6974,50.00,45.71,171.43
6984,50.00,45.71,171.43
6995,50.00,45.71,171.43
7006,50.00,48.57,57.14
7017,50.00,45.71,171.43
7029,50.00,48.57,57.14
7039,50.00,45.71,171.43
7052,50.00,45.71,171.43
7063,50.00,48.57,57.14
7073,50.00,45.71,171.43
7084,50.00,45.71,171.43
7096,50.00,45.71,171.43
7106,50.00,48.57,57.14
7117,50.00,45.71,171.43
7128,50.00,48.57,57.14
7140,50.00,45.71,171.43
7151,50.00,45.71,171.43
7163,50.00,45.71,171.43
7174,50.00,48.57,57.14
7185,50.00,45.71,171.43
7196,50.00,48.57,57.14
7207,50.00,45.71,171.43
7218,50.00,45.71,171.43
7229,50.00,45.71,171.43
7240,50.00,48.57,57.14
7251,50.00,45.71,171.43
7262,50.00,48.57,57.14
7274,50.00,45.71,171.43
7284,50.00,45.71,171.43
7295,50.00,45.71,171.43
7307,50.00,48.57,57.14
7317,50.00,45.71,171.43
7329,50.00,45.71,171.43
7340,50.00,45.71,171.43
7351,50.00,45.71,171.43
7363,50.00,45.71,171.43
7374,50.00,48.57,57.14
7384,50.00,45.71,171.43
7395,50.00,45.71,171.43
7407,50.00,48.57,57.14
7418,50.00,45.71,171.43
7428,50.00,45.71,171.43
7440,50.00,48.57,57.14
7451,50.00,45.71,171.43
7462,50.00,45.71,171.43
7473,50.00,48.57,57.14
7484,50.00,45.71,171.43
7495,50.00,45.71,171.43
7507,50.00,45.71,171.43
7517,50.00,48.57,57.14
7528,50.00,45.71,171.43
7541,50.00,48.57,57.14
7552,50.00,45.71,171.43
7562,50.00,45.71,171.43
7574,50.00,48.57,57.14
7585,50.00,45.71,171.43
7595,50.00,45.71,171.43
7606,50.00,45.71,171.43
7617,50.00,48.57,57.14
7629,50.00,45.71,171.43
7640,50.00,48.57,57.14
7652,50.00,45.71,171.43
7662,50.00,45.71,171.43
7673,50.00,45.71,171.43
7684,50.00,48.57,57.14
7695,50.00,45.71,171.43
7706,50.00,45.71,171.43
7717,50.00,48.57,57.14
7729,50.00,45.71,171.43
7741,50.00,45.71,171.43
7751,50.00,48.57,57.14
7762,50.00,45.71,171.43
7773,50.00,45.71,171.43
7784,50.00,48.57,57.14
7795,50.00,45.71,171.43
7807,50.00,45.71,171.43
7817,50.00,48.57,57.14
7828,50.00,45.71,171.43
7839,50.00,45.71,171.43
7852,50.00,48.57,57.14
7862,50.00,45.71,171.43
7873,50.00,45.71,171.43
7884,50.00,45.71,171.43
7895,50.00,48.57,57.14
7907,50.00,45.71,171.43
7918,50.00,48.57,57.14
7928,50.00,45.71,171.43
7939,50.00,45.71,171.43
7951,50.00,45.71,171.43
7963,50.00,48.57,57.14
7973,50.00,45.71,171.43
7985,50.00,48.57,57.14
7995,50.00,45.71,171.43
8006,50.00,45.71,171.43
8018,50.00,45.71,171.43
8029,50.00,48.57,57.14
8040,50.00,45.71,171.43
8052,50.00,48.57,57.14
8063,50.00,45.71,171.43
8073,50.00,45.71,171.43
8085,50.00,45.71,171.43
8096,50.00,48.57,57.14
8106,50.00,45.71,171.43
8117,50.00,45.71,171.43
8128,50.00,48.57,57.14
8139,50.00,45.71,171.43
8152,50.00,45.71,171.43
8162,50.00,48.57,57.14
8173,50.00,45.71,171.43
8184,50.00,48.57,57.14
8195,50.00,45.71,171.43
8206,50.00,45.71,171.43
8217,50.00,45.71,171.43
8228,50.00,45.71,171.43
8239,50.00,45.71,171.43
8251,50.00,45.71,171.43
8262,50.00,48.57,57.14
8274,50.00,45.71,171.43
